Id,MarketPlaceValuation,MarketPlaceOffer,MarketPlaceEGP,DirectValuation,DirectOffer,DirectEGP,GrossProfit,Type
3466707,75,0,50,230,180,50,50,Direct
3466793,350,135,150,385,235,150,150,Direct
3466808,175,0,35,180,145,35,35,Direct
3462128,200,0,50,255,205,50,50,Direct
3467144,150,0,50,255,205,50,50,Direct
3467344,300,0,50,200,150,50,50,Direct
3467394,150,0,35,215,180,35,35,Direct
3467479,100,0,50,205,155,50,50,Direct
3467730,300,15,50,235,185,50,50,Direct
3467729,150,0,35,285,250,35,35,Direct
3467794,100,0,50,250,200,50,50,Direct
3468094,200,0,35,125,90,35,35,Direct
3468130,75,0,25,90,65,25,25,Direct
3468379,100,0,35,140,105,35,35,Direct
3468430,300,20,35,170,135,35,35,Direct
3468465,375,70,58,143,85,58,58,Direct
3468830,200,0,50,275,225,50,50,Direct
3468915,125,0,35,150,115,35,35,Direct
3469316,125,0,20,105,85,20,20,Direct
3434666,400,90,35,225,190,35,35,Direct
3437710,625,285,310,770,460,310,310,Direct
3437717,150,0,35,260,225,35,35,Direct
3392468,50,0,35,160,125,35,35,Direct
3439139,275,0,50,240,190,50,50,Direct
3439796,100,0,35,245,210,35,35,Direct
3440039,75,0,35,225,190,35,35,Direct
3438496,350,45,110,405,295,110,110,Direct
3440468,125,0,35,240,205,35,35,Direct
3440768,125,0,25,50,25,25,25,Direct
3442654,25,0,20,175,155,20,20,Direct
3442933,175,0,50,225,175,50,50,Direct
3446155,150,0,35,250,215,35,35,Direct
3447284,350,45,20,135,115,20,20,Direct
3447420,200,0,35,115,80,35,35,Direct
3447827,100,0,35,275,240,35,35,Direct
3449392,125,0,50,275,225,50,50,Direct
3446498,275,0,100,200,100,100,100,Direct
3451721,125,0,20,105,85,20,20,Direct
3452314,250,40,35,250,215,35,35,Direct
3455358,175,0,20,35,15,20,20,Direct
3455601,300,20,25,65,40,25,25,Direct
3456951,200,0,50,270,220,50,50,Direct
3458223,100,0,20,80,60,20,20,Direct
3449564,275,0,35,110,75,35,35,Direct
3451472,325,40,20,95,75,20,20,Direct
3441169,75,0,33,118,85,33,33,Direct
3451770,350,45,35,250,215,35,35,Direct
3451963,200,0,35,155,120,35,35,Direct
3452165,75,0,25,65,40,25,25,Direct
3452501,75,0,20,150,130,20,20,Direct
3453108,125,0,35,150,115,35,35,Direct
3453835,100,0,20,80,60,20,20,Direct
3454337,250,40,25,85,60,25,25,Direct
3454078,225,15,25,50,25,25,25,Direct
3450936,150,0,20,135,115,20,20,Direct
3455407,150,0,20,135,115,20,20,Direct
3455614,100,0,19,44,25,19,19,Direct
3455950,250,40,60,125,65,60,60,Direct
3456809,375,95,60,165,105,60,60,Direct
3456852,225,0,50,215,165,50,50,Direct
3457052,175,0,35,115,80,35,35,Direct
3457145,125,0,35,250,215,35,35,Direct
3457479,825,465,450,1250,800,450,450,Direct
3457688,150,0,50,285,235,50,50,Direct
3457879,250,0,25,75,50,25,25,Direct
3454737,150,0,20,135,115,20,20,Direct
3458124,225,0,60,135,75,60,60,Direct
3458324,125,0,18,43,25,18,18,Direct
3452965,425,145,35,250,215,35,35,Direct
3440969,175,0,50,200,150,50,50,Direct
3457679,150,0,35,130,95,35,35,Direct
3459851,100,0,20,95,75,20,20,Direct
3460732,175,0,35,250,215,35,35,Direct
3461430,150,0,20,80,60,20,20,Direct
3461525,50,0,35,190,155,35,35,Direct
3422786,125,0,35,220,185,35,35,Direct
3425794,225,0,60,105,45,60,60,Direct
3429820,125,0,25,65,40,25,25,Direct
3431024,125,0,35,150,115,35,35,Direct
3433053,175,0,50,270,220,50,50,Direct
3434700,125,0,35,260,225,35,35,Direct
3435418,150,0,35,260,225,35,35,Direct
3435768,175,0,35,150,115,35,35,Direct
3436304,200,0,60,130,70,60,60,Direct
3436329,200,0,50,225,175,50,50,Direct
3436972,250,0,35,225,190,35,35,Direct
3437265,300,15,50,235,185,50,50,Direct
3404952,200,0,20,75,55,20,20,Direct
3440166,425,120,50,290,240,50,50,Direct
3440877,225,0,25,50,25,25,25,Direct
3441677,225,15,60,195,135,60,60,Direct
3424297,175,0,35,195,160,35,35,Direct
3445489,75,0,35,250,215,35,35,Direct
3448082,50,0,25,50,25,25,25,Direct
3449086,50,0,20,130,110,20,20,Direct
3429464,450,145,35,245,210,35,35,Direct
3449686,200,0,25,85,60,25,25,Direct
3450941,200,0,20,75,55,20,20,Direct
3450992,175,0,50,275,225,50,50,Direct
3451039,100,0,23,78,55,23,23,Direct
3451243,125,0,20,145,125,20,20,Direct
3451877,125,0,60,195,135,60,60,Direct
3451975,175,0,35,250,215,35,35,Direct
3452430,125,0,35,225,190,35,35,Direct
3453864,275,0,20,95,75,20,20,Direct
3454685,350,90,100,230,130,100,100,Direct
3457008,125,0,50,325,275,50,50,Direct
3457106,125,0,35,190,155,35,35,Direct
3457306,25,0,50,240,190,50,50,Direct
3457425,150,0,25,60,35,25,25,Direct
3439190,75,0,35,175,140,35,35,Direct
3448235,175,0,35,200,165,35,35,Direct
3458646,225,15,50,245,195,50,50,Direct
3397793,150,0,50,200,150,50,50,Direct
3458812,75,0,20,85,65,20,20,Direct
3458897,350,45,35,190,155,35,35,Direct
3459429,150,0,50,200,150,50,50,Direct
3459748,225,15,35,195,160,35,35,Direct
3460067,325,115,50,305,255,50,50,Direct
3460267,175,0,35,195,160,35,35,Direct
3460803,125,0,25,95,70,25,25,Direct
3460799,300,0,35,190,155,35,35,Direct
3461220,150,0,35,280,245,35,35,Direct
3461386,100,0,20,90,70,20,20,Direct
3461518,400,90,50,250,200,50,50,Direct
3462088,100,0,35,225,190,35,35,Direct
3451655,100,0,35,105,70,35,35,Direct
3451787,200,0,35,135,100,35,35,Direct
3452230,100,0,35,110,75,35,35,Direct
3452591,125,0,20,80,60,20,20,Direct
3453252,325,45,25,80,55,25,25,Direct
3453320,100,0,35,175,140,35,35,Direct
3453520,75,0,35,190,155,35,35,Direct
3453634,325,15,35,125,90,35,35,Direct
3454663,225,0,25,75,50,25,25,Direct
3455667,225,0,20,100,80,20,20,Direct
3455724,225,0,35,180,145,35,35,Direct
3455731,150,0,33,163,130,33,33,Direct
3455999,200,0,105,355,250,105,105,Direct
3457553,75,0,35,150,115,35,35,Direct
3457646,175,0,35,250,215,35,35,Direct
3457728,50,0,20,80,60,20,20,Direct
3458650,400,90,50,275,225,50,50,Direct
3458825,375,95,50,245,195,50,50,Direct
3459050,50,0,20,130,110,20,20,Direct
3431549,300,20,50,275,225,50,50,Direct
3459268,200,0,35,190,155,35,35,Direct
3459679,100,0,35,190,155,35,35,Direct
3459736,200,0,35,225,190,35,35,Direct
3459804,150,0,50,240,190,50,50,Direct
3460204,475,190,75,300,225,75,75,Direct
3460211,400,0,20,80,60,20,20,Direct
3460522,125,0,20,160,140,20,20,Direct
3457528,100,0,35,180,145,35,35,Direct
3461858,250,0,35,275,240,35,35,Direct
3462126,125,0,35,170,135,35,35,Direct
3462483,75,0,50,250,200,50,50,Direct
3462619,275,0,35,150,115,35,35,Direct
3462951,175,0,60,195,135,60,60,Direct
3462994,350,120,35,260,225,35,35,Direct
3463087,100,0,35,130,95,35,35,Direct
3463462,125,0,35,175,140,35,35,Direct
3463748,200,0,35,125,90,35,35,Direct
3464548,100,0,50,250,200,50,50,Direct
3447608,225,15,50,270,220,50,50,Direct
3450348,50,0,35,185,150,35,35,Direct
3450497,100,0,35,250,215,35,35,Direct
3450748,150,0,50,245,195,50,50,Direct
3450947,200,0,35,160,125,35,35,Direct
3452338,600,290,75,460,385,75,75,Direct
3452505,400,210,50,325,275,50,50,Direct
3452806,125,0,25,70,45,25,25,Direct
3453573,300,0,25,90,65,25,25,Direct
3454559,350,45,25,90,65,25,25,Direct
3454742,2075,1320,800,3695,2895,800,800,Direct
3455142,175,0,35,235,200,35,35,Direct
3455495,400,115,50,250,200,50,50,Direct
3455828,175,0,25,70,45,25,25,Direct
3456513,225,15,35,190,155,35,35,Direct
3456614,75,0,50,200,150,50,50,Direct
3456831,100,0,35,190,155,35,35,Direct
3456981,225,15,25,75,50,25,25,Direct
3457385,375,70,33,173,140,33,33,Direct
3457636,250,105,50,200,150,50,50,Direct
3458018,75,0,35,150,115,35,35,Direct
3458218,125,0,10,15,5,10,10,Direct
3458636,275,65,35,170,135,35,35,Direct
3458772,75,0,50,325,275,50,50,Direct
3459504,175,0,35,135,100,35,35,Direct
3459240,75,0,35,195,160,35,35,Direct
3460243,50,0,35,190,155,35,35,Direct
3460358,250,0,50,235,185,50,50,Direct
3460508,225,0,35,125,90,35,35,Direct
3440737,175,0,35,190,155,35,35,Direct
3458103,150,0,35,175,140,35,35,Direct
3462397,225,0,35,115,80,35,35,Direct
3462529,200,0,35,165,130,35,35,Direct
3462848,125,0,35,160,125,35,35,Direct
3463098,225,15,20,95,75,20,20,Direct
3463251,75,0,25,75,50,25,25,Direct
3463451,100,0,35,170,135,35,35,Direct
3463516,175,0,20,150,130,20,20,Direct
3463515,200,0,20,160,140,20,20,Direct
3461932,200,0,50,220,170,50,50,Direct
3462002,100,0,20,140,120,20,20,Direct
3442012,125,0,23,73,50,23,23,Direct
3462568,150,0,50,325,275,50,50,Direct
3462759,150,0,60,195,135,60,60,Direct
3462861,125,0,35,170,135,35,35,Direct
3462959,100,0,35,125,90,35,35,Direct
3463695,150,0,23,78,55,23,23,Direct
3464038,150,0,35,240,205,35,35,Direct
3464138,225,15,60,160,100,60,60,Direct
3394405,175,0,35,165,130,35,35,Direct
3464674,125,0,20,150,130,20,20,Direct
3455507,225,15,20,145,125,20,20,Direct
3450327,175,0,25,60,35,25,25,Direct
3454178,150,0,35,180,145,35,35,Direct
3464940,175,0,25,50,25,25,25,Direct
3465110,150,0,35,190,155,35,35,Direct
3465169,125,0,50,245,195,50,50,Direct
3465276,275,0,50,255,205,50,50,Direct
3465369,150,0,35,265,230,35,35,Direct
3465610,250,0,35,130,95,35,35,Direct
3465676,100,0,50,215,165,50,50,Direct
3465846,125,0,35,150,115,35,35,Direct
3465946,75,0,50,230,180,50,50,Direct
3466212,200,0,35,125,90,35,35,Direct
3466439,50,0,35,110,75,35,35,Direct
3458188,200,0,35,195,160,35,35,Direct
3445454,75,0,35,125,90,35,35,Direct
3447685,400,90,50,270,220,50,50,Direct
3467048,300,15,35,190,155,35,35,Direct
3467246,125,0,35,175,140,35,35,Direct
3467584,100,0,50,210,160,50,50,Direct
3467675,75,0,35,240,205,35,35,Direct
3468284,75,0,25,60,35,25,25,Direct
3468511,525,220,110,490,380,110,110,Direct
3468611,300,145,50,300,250,50,50,Direct
3468920,350,135,110,400,290,110,110,Direct
3468911,375,65,35,125,90,35,35,Direct
3469154,50,0,50,255,205,50,50,Direct
3469177,250,0,50,325,275,50,50,Direct
3469347,125,0,35,195,160,35,35,Direct
3469647,250,0,35,155,120,35,35,Direct
3462466,75,0,35,190,155,35,35,Direct
3470054,250,0,20,140,120,20,20,Direct
3470056,75,0,20,50,30,20,20,Direct
3462373,100,0,35,250,215,35,35,Direct
3462790,250,0,35,250,215,35,35,Direct
3462824,250,0,50,255,205,50,50,Direct
3462858,225,0,35,155,120,35,35,Direct
3463258,175,0,60,165,105,60,60,Direct
3463607,200,0,35,275,240,35,35,Direct
3464028,75,0,35,225,190,35,35,Direct
3464228,300,20,50,285,235,50,50,Direct
3464262,225,15,35,215,180,35,35,Direct
3462556,125,0,50,215,165,50,50,Direct
3464845,150,0,25,70,45,25,25,Direct
3465062,75,0,50,250,200,50,50,Direct
3465113,150,0,35,245,210,35,35,Direct
3465479,125,0,35,190,155,35,35,Direct
3465764,75,0,20,75,55,20,20,Direct
3465832,100,0,20,160,140,20,20,Direct
3466100,100,0,35,150,115,35,35,Direct
3462454,175,0,50,240,190,50,50,Direct
3461722,350,95,35,270,235,35,35,Direct
3445491,225,0,20,100,80,20,20,Direct
3442301,125,0,50,275,225,50,50,Direct
3419623,275,115,35,175,140,35,35,Direct
3467287,175,0,35,190,155,35,35,Direct
3467453,325,15,20,45,25,20,20,Direct
3467568,400,95,35,180,145,35,35,Direct
3467653,150,0,35,150,115,35,35,Direct
3467670,300,0,35,185,150,35,35,Direct
3467687,175,0,35,145,110,35,35,Direct
3467802,200,0,35,165,130,35,35,Direct
3467853,125,0,10,15,5,10,10,Direct
3468070,175,0,50,230,180,50,50,Direct
3468287,75,0,35,145,110,35,35,Direct
3468372,100,0,50,275,225,50,50,Direct
3468406,350,70,50,260,210,50,50,Direct
3468504,175,0,20,95,75,20,20,Direct
3467521,125,0,35,120,85,35,35,Direct
3468674,100,0,35,190,155,35,35,Direct
3468423,325,20,35,190,155,35,35,Direct
3468823,375,90,50,275,225,50,50,Direct
3425303,100,0,50,200,150,50,50,Direct
3469108,250,0,59,119,60,59,59,Direct
3469223,350,45,75,300,225,75,75,Direct
3469342,175,0,50,200,150,50,50,Direct
3469376,150,0,75,300,225,75,75,Direct
3469393,575,305,110,445,335,110,110,Direct
3469759,150,0,50,235,185,50,50,Direct
3470810,100,0,20,55,35,20,20,Direct
3456221,125,0,35,100,65,35,35,Direct
3470895,125,0,35,105,70,35,35,Direct
3471112,125,0,20,180,160,20,20,Direct
3471214,175,0,35,180,145,35,35,Direct
3456644,100,0,35,120,85,35,35,Direct
3458959,150,0,50,275,225,50,50,Direct
3459302,275,15,110,400,290,110,110,Direct
3459495,200,0,35,240,205,35,35,Direct
3459545,100,0,25,50,25,25,25,Direct
3459509,125,0,60,150,90,60,60,Direct
3459809,175,0,35,135,100,35,35,Direct
3460145,175,0,35,125,90,35,35,Direct
3461124,150,0,60,135,75,60,60,Direct
3461767,200,0,25,85,60,25,25,Direct
3462074,125,0,35,195,160,35,35,Direct
3392754,225,0,50,225,175,50,50,Direct
3445762,75,0,35,170,135,35,35,Direct
3462796,200,0,50,315,265,50,50,Direct
3463260,250,0,50,245,195,50,50,Direct
3463303,250,0,25,50,25,25,25,Direct
3463403,125,0,20,130,110,20,20,Direct
3417954,150,0,35,225,190,35,35,Direct
3463989,150,0,10,20,10,10,10,Direct
3462896,125,0,20,75,55,20,20,Direct
3464439,150,0,50,265,215,50,50,Direct
3448713,100,0,20,25,5,20,20,Direct
3464982,100,0,35,145,110,35,35,Direct
3465018,50,0,20,125,105,20,20,Direct
3465025,250,45,20,170,150,20,20,Direct
3465318,350,70,35,190,155,35,35,Direct
3465411,200,0,50,310,260,50,50,Direct
3465718,125,0,50,205,155,50,50,Direct
3461324,200,0,50,200,150,50,50,Direct
3464239,225,0,35,275,240,35,35,Direct
3459016,275,0,35,230,195,35,35,Direct
3455408,250,0,50,240,190,50,50,Direct
3466754,175,0,35,120,85,35,35,Direct
3466997,150,0,35,245,210,35,35,Direct
3467097,125,0,50,220,170,50,50,Direct
3467104,125,0,20,160,140,20,20,Direct
3462017,75,0,25,55,30,25,25,Direct
3467204,125,0,35,240,205,35,35,Direct
3467240,225,15,35,190,155,35,35,Direct
3467383,125,0,25,75,50,25,25,Direct
3467433,100,0,35,165,130,35,35,Direct
3467583,400,115,50,270,220,50,50,Direct
3467933,100,0,35,115,80,35,35,Direct
3467940,200,0,35,140,105,35,35,Direct
3468269,225,15,50,275,225,50,50,Direct
3454931,250,0,25,65,40,25,25,Direct
3465016,75,0,35,165,130,35,35,Direct
3465134,350,90,35,230,195,35,35,Direct
3465577,125,0,35,185,150,35,35,Direct
3460229,125,0,35,125,90,35,35,Direct
3465734,100,0,20,160,140,20,20,Direct
3465963,100,0,50,225,175,50,50,Direct
3459343,275,0,50,225,175,50,50,Direct
3456860,300,90,35,170,135,35,35,Direct
3466756,100,0,50,235,185,50,50,Direct
3466781,275,0,35,190,155,35,35,Direct
3466845,225,0,50,250,200,50,50,Direct
3466831,225,0,20,175,155,20,20,Direct
3467024,125,0,35,140,105,35,35,Direct
3467049,150,0,20,160,140,20,20,Direct
3467138,200,0,35,175,140,35,35,Direct
3467074,225,0,35,170,135,35,35,Direct
3467567,100,0,35,190,155,35,35,Direct
3467606,325,40,50,200,150,50,50,Direct
3467824,300,15,35,125,90,35,35,Direct
3467831,225,15,35,155,120,35,35,Direct
3468160,175,0,35,190,155,35,35,Direct
3468249,125,0,20,80,60,20,20,Direct
3468492,225,15,50,220,170,50,50,Direct
3468567,200,0,50,250,200,50,50,Direct
3468584,350,40,20,120,100,20,20,Direct
3468653,150,0,35,250,215,35,35,Direct
3468717,100,0,50,220,170,50,50,Direct
3467163,325,20,40,275,235,40,40,Direct
3468896,125,0,35,195,160,35,35,Direct
3469346,225,0,35,205,170,35,35,Direct
3469414,250,40,35,205,170,35,35,Direct
3469589,275,20,35,240,205,35,35,Direct
3469678,200,0,35,240,205,35,35,Direct
3408953,200,0,50,220,170,50,50,Direct
3470171,225,0,20,160,140,20,20,Direct
3470414,250,0,20,50,30,20,20,Direct
3470439,200,0,35,155,120,35,35,Direct
3470614,100,0,35,120,85,35,35,Direct
3471168,150,0,25,85,60,25,25,Direct
3460829,25,0,25,65,40,25,25,Direct
3471257,125,0,40,200,160,40,40,Direct
3471325,100,0,20,130,110,20,20,Direct
3471461,650,380,55,460,405,55,55,Direct
3471550,275,90,59,199,140,59,59,Direct
3471725,25,0,20,175,155,20,20,Direct
3471775,125,0,35,165,130,35,35,Direct
3471968,225,30,50,200,150,50,50,Direct
3472129,275,65,35,125,90,35,35,Direct
3450779,125,0,60,155,95,60,60,Direct
3450920,175,0,35,180,145,35,35,Direct
3451286,125,0,35,150,115,35,35,Direct
3453562,175,0,25,80,55,25,25,Direct
3454957,250,0,50,325,275,50,50,Direct
3455021,250,40,35,245,210,35,35,Direct
3455498,175,0,50,155,105,50,50,Direct
3456259,150,0,15,80,65,15,15,Direct
3456293,225,0,35,170,135,35,35,Direct
3456336,300,20,50,275,225,50,50,Direct
3456595,100,0,21,81,60,21,21,Direct
3437777,1775,1075,700,2670,1970,700,700,Direct
3457595,250,40,35,185,150,35,35,Direct
3457770,100,0,35,165,130,35,35,Direct
3457931,50,0,35,225,190,35,35,Direct
3458072,100,0,25,50,25,25,25,Direct
3454196,150,0,20,120,100,20,20,Direct
3449707,275,0,25,95,70,25,25,Direct
3441360,75,0,35,195,160,35,35,Direct
3460314,225,15,50,280,230,50,50,Direct
3460514,175,0,50,250,200,50,50,Direct
3461105,125,0,20,145,125,20,20,Direct
3461480,125,0,25,75,50,25,25,Direct
3461743,100,0,25,90,65,25,25,Direct
3462509,450,170,110,400,290,110,110,Direct
3462752,100,0,50,220,170,50,50,Direct
3463020,175,0,35,190,155,35,35,Direct
3463088,250,0,35,160,125,35,35,Direct
3463211,150,0,50,250,200,50,50,Direct
3463288,175,0,35,150,115,35,35,Direct
3463688,400,145,50,350,300,50,50,Direct
3463854,300,20,50,220,170,50,50,Direct
3464122,50,0,50,225,175,50,50,Direct
3464547,200,0,35,190,155,35,35,Direct
3464556,100,0,60,130,70,60,60,Direct
3470256,100,0,20,95,75,20,20,Direct
3470513,150,0,35,155,120,35,35,Direct
3470726,75,0,35,180,145,35,35,Direct
3470849,250,0,35,170,135,35,35,Direct
3461968,375,70,33,168,135,33,33,Direct
3471485,125,0,50,215,165,50,50,Direct
3471528,100,0,25,80,55,25,25,Direct
3471526,100,0,35,255,220,35,35,Direct
3471628,100,0,35,155,120,35,35,Direct
3471985,225,55,35,195,160,35,35,Direct
3472119,75,0,35,155,120,35,35,Direct
3472128,175,15,50,250,200,50,50,Direct
3455850,100,0,35,125,90,35,35,Direct
3472228,100,0,35,180,145,35,35,Direct
3472219,200,20,24,54,30,24,24,Direct
3472628,175,10,35,150,115,35,35,Direct
3472655,150,0,35,170,135,35,35,Direct
3472662,150,0,50,210,160,50,50,Direct
3472762,100,0,50,220,170,50,50,Direct
3472764,75,0,35,135,100,35,35,Direct
3472898,400,175,50,285,235,50,50,Direct
3472864,175,10,35,160,125,35,35,Direct
3473157,200,30,35,195,160,35,35,Direct
3473198,175,25,50,225,175,50,50,Direct
3473364,350,125,250,500,250,250,250,Direct
3473455,150,0,50,325,275,50,50,Direct
3473500,225,30,33,123,90,33,33,Direct
3473664,100,0,50,235,185,50,50,Direct
3471862,250,45,35,110,75,35,35,Direct
3473698,325,95,50,275,225,50,50,Direct
3473857,250,45,35,245,210,35,35,Direct
3473864,250,55,50,245,195,50,50,Direct
3474491,175,5,20,160,140,20,20,Direct
3474527,75,0,35,140,105,35,35,Direct
3474536,250,50,50,260,210,50,50,Direct
3474836,200,20,35,155,120,35,35,Direct
3474927,300,100,75,345,270,75,75,Direct
3474929,250,45,50,250,200,50,50,Direct
3475034,250,50,25,90,65,25,25,Direct
3475129,200,30,50,325,275,50,50,Direct
3471819,175,10,35,225,190,35,35,Direct
3475563,125,0,35,135,100,35,35,Direct
3475572,200,20,50,220,170,50,50,Direct
3475672,200,30,40,275,235,40,40,Direct
3463039,150,0,35,170,135,35,35,Direct
3459146,175,0,35,190,155,35,35,Direct
3464192,75,0,35,255,220,35,35,Direct
3413103,75,0,25,90,65,25,25,Direct
3438588,25,0,20,140,120,20,20,Direct
3465264,150,0,20,175,155,20,20,Direct
3465396,75,0,35,140,105,35,35,Direct
3465532,225,15,25,65,40,25,25,Direct
3465796,225,0,35,150,115,35,35,Direct
3466217,400,120,50,250,200,50,50,Direct
3456457,225,0,25,60,35,25,25,Direct
3466817,75,0,50,215,165,50,50,Direct
3465128,225,15,35,185,150,35,35,Direct
3466851,75,0,35,140,105,35,35,Direct
3466902,100,0,50,220,170,50,50,Direct
3467102,100,0,20,140,120,20,20,Direct
3467153,1625,1035,550,1605,1055,550,550,Direct
3467251,175,0,35,160,125,35,35,Direct
3467404,225,15,50,265,215,50,50,Direct
3467451,100,0,35,245,210,35,35,Direct
3467838,150,0,35,105,70,35,35,Direct
3467889,400,95,35,155,120,35,35,Direct
3468072,175,0,20,140,120,20,20,Direct
3468455,75,0,50,215,165,50,50,Direct
3468523,200,0,35,150,115,35,35,Direct
3469025,300,0,35,175,140,35,35,Direct
3469042,25,0,35,170,135,35,35,Direct
3469208,75,0,35,155,120,35,35,Direct
3469340,150,0,35,160,125,35,35,Direct
3469608,125,0,20,180,160,20,20,Direct
3469744,1250,825,450,1310,860,450,450,Direct
3470195,100,0,20,75,55,20,20,Direct
3470442,325,20,20,170,150,20,20,Direct
3470476,175,0,35,155,120,35,35,Direct
3470578,150,0,35,150,115,35,35,Direct
3470897,200,0,35,170,135,35,35,Direct
3471612,275,60,50,250,200,50,50,Direct
3471880,225,35,35,110,75,35,35,Direct
3472267,250,50,35,170,135,35,35,Direct
3472382,200,30,35,190,155,35,35,Direct
3472399,575,265,50,380,330,50,50,Direct
3472450,150,0,35,100,65,35,35,Direct
3472816,100,0,20,75,55,20,20,Direct
3472616,450,170,52,257,205,52,52,Direct
3472650,100,0,35,190,155,35,35,Direct
3465248,150,0,50,205,155,50,50,Direct
3465431,100,0,35,200,165,35,35,Direct
3465482,50,0,20,145,125,20,20,Direct
3461804,200,0,50,210,160,50,50,Direct
3465597,125,0,40,205,165,40,40,Direct
3465697,300,15,35,195,160,35,35,Direct
3466769,375,65,35,190,155,35,35,Direct
3466967,75,0,35,235,200,35,35,Direct
3466969,150,0,60,140,80,60,60,Direct
